epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,12971,1.33126,0.96213,1.10812,0.53065,0.39408,0.4171,0.25365,1.37655,1.05727,1.106,0.00652,0.00652,0.00652
188,13037.8,1.35251,0.97991,1.11158,0.53496,0.39232,0.4172,0.2538,1.37692,1.05747,1.10619,0.00634,0.00634,0.00634
189,13104.4,1.33107,0.95696,1.09622,0.52937,0.39442,0.41721,0.25336,1.37714,1.05731,1.10627,0.00616,0.00616,0.00616
190,13172.6,1.3225,0.95379,1.10742,0.531,0.3951,0.41747,0.25339,1.37747,1.05718,1.10629,0.00598,0.00598,0.00598
191,13238.6,1.32337,0.9548,1.10917,0.53036,0.39489,0.41748,0.25358,1.37746,1.05724,1.10626,0.0058,0.0058,0.0058
192,13306.6,1.30495,0.9476,1.10192,0.53001,0.39609,0.41781,0.25362,1.37769,1.05723,1.10632,0.00562,0.00562,0.00562
193,13372.3,1.30507,0.94754,1.09881,0.53029,0.39601,0.41794,0.25349,1.37754,1.05704,1.10619,0.00544,0.00544,0.00544
194,13438.8,1.31516,0.95351,1.08707,0.52602,0.39839,0.41789,0.25362,1.37804,1.05691,1.10637,0.00526,0.00526,0.00526
195,13504.3,1.31118,0.9501,1.10062,0.52558,0.39776,0.41775,0.25357,1.37805,1.05661,1.1063,0.00508,0.00508,0.00508
196,13570.7,1.31927,0.94888,1.09993,0.52625,0.39824,0.41802,0.25365,1.378,1.05656,1.10627,0.0049,0.0049,0.0049
197,13636.6,1.30656,0.94569,1.09353,0.52795,0.39777,0.41797,0.25365,1.37814,1.05634,1.10616,0.00472,0.00472,0.00472
198,13703.1,1.29333,0.93005,1.0958,0.52937,0.39742,0.41821,0.25368,1.37833,1.05627,1.10615,0.00454,0.00454,0.00454
199,13770,1.30894,0.93635,1.09951,0.52593,0.3989,0.41841,0.25366,1.37852,1.05594,1.10617,0.00436,0.00436,0.00436
200,13837.7,1.31741,0.94582,1.099,0.52403,0.39972,0.41828,0.25367,1.37864,1.05567,1.10628,0.00418,0.00418,0.00418
